latitude,longitude,accommodates,price,minimum_nights,maximum_nights,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_location,calculated_host_listings_count,reviews_per_month,bathrooms,Air conditioning,TV,Extra pillows and blankets,Heating,time_since_first_review,time_since_last_review,host_days_active,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room
38.73295,-9.13356,2,38.0,120,365,0,197,41,8,1,4.6,4.61,5,0.37,1.0,0,0,0,0,3317.0,20.0,3712.0,0,0,1,0
38.7144,-9.12395,3,120.0,4,45,0,0,309,0,0,4.84,4.85,13,2.49,1.5,1,1,0,1,3718.0,535.0,3766.0,1,0,0,0
38.8475,-9.45225,4,75.0,3,120,0,209,141,15,0,4.79,4.92,1,1.48,1.0,0,0,1,0,2852.0,77.0,3765.0,1,0,0,0
38.71176,-9.14704,2,100.0,3,1125,17,352,197,27,2,4.51,4.79,3,1.62,1.0,0,1,0,1,3646.0,24.0,3760.0,1,0,0,0
38.7178,-9.15326,4,87.0,3,15,1,137,216,25,1,4.54,4.8,1,1.94,1.0,0,1,0,0,3343.0,24.0,3422.0,1,0,0,0
38.70783,-9.14617,6,58.0,2,30,1,273,249,43,6,4.79,4.91,1,2.11,1.0,0,1,0,1,3542.0,3.0,3640.0,1,0,0,0
38.73189,-9.1346,2,38.0,3,365,0,296,86,9,2,4.62,4.58,5,0.74,1.0,0,0,0,0,3482.0,20.0,3712.0,0,0,1,0
38.71089,-9.13044,4,132.0,2,180,2,327,527,50,4,4.7,4.88,11,4.43,1.0,0,1,1,0,3567.0,18.0,3636.0,1,0,0,0
38.71322,-9.1471,3,50.0,2,730,0,75,142,0,0,4.65,4.77,1,1.3,1.0,0,1,1,0,3281.0,381.0,3719.0,1,0,0,0
38.71066,-9.12902,3,62.0,2,1125,3,207,331,64,2,4.7,4.89,1,2.71,1.0,0,1,0,1,3663.0,15.0,3765.0,1,0,0,0
38.72344,-9.14339,2,68.0,5,60,3,305,91,23,1,4.88,4.81,1,1.26,1.0,0,1,0,0,2166.0,11.0,3713.0,1,0,0,0
38.71212,-9.12934,2,77.0,4,1125,8,305,432,61,4,4.68,4.81,8,3.51,1.0,0,1,1,1,3687.0,6.0,4103.0,1,0,0,0
38.71133,-9.14796,3,107.0,4,180,1,298,454,40,3,4.88,4.9,4,3.64,1.0,0,1,0,0,3736.0,3.0,4089.0,1,0,0,0
38.70933,-9.15136,2,120.0,3,1125,4,329,314,16,4,4.8,4.76,2,2.61,1.0,1,1,1,1,3608.0,3.0,3636.0,1,0,0,0
38.7126,-9.12791,2,50.0,2,1125,4,216,329,13,0,4.48,4.78,2,2.67,1.0,0,0,0,0,3699.0,222.0,4025.0,1,0,0,0
38.71091,-9.13784,5,164.0,2,365,4,288,84,16,0,4.9,4.98,16,0.73,2.0,1,1,0,1,3467.0,38.0,4060.0,1,0,0,0
38.74942,-9.13141,2,45.0,1,1125,11,302,34,9,2,4.3,4.55,7,0.36,1.0,0,0,1,0,2845.0,14.0,4171.0,0,0,1,0
38.71361,-9.14689,3,103.0,3,360,10,316,227,30,0,4.59,4.78,3,1.82,1.0,0,1,0,1,3746.0,58.0,3760.0,1,0,0,0
38.7111,-9.14451,4,60.0,1,1125,0,270,138,0,0,4.59,4.87,1,1.22,1.0,0,0,0,0,3399.0,366.0,3633.0,1,0,0,0
38.74346,-9.14105,8,108.0,3,1125,4,320,45,4,4,4.73,4.84,1,0.38,1.0,0,1,1,1,3572.0,6.0,3632.0,1,0,0,0
38.71288,-9.15278,3,80.0,3,120,0,199,51,0,0,4.8,4.78,2,0.5,1.0,0,1,0,0,3067.0,1103.0,3991.0,1,0,0,0
38.71158,-9.14377,2,114.0,2,365,2,14,129,14,4,4.82,4.91,10,1.05,1.0,0,1,0,0,3685.0,15.0,3711.0,1,0,0,0
38.70952,-9.15025,2,62.0,4,10,1,14,378,48,3,4.67,4.81,2,3.08,1.0,0,1,1,0,3681.0,16.0,3627.0,1,0,0,0
38.70846,-9.19649,2,60.0,1,1125,10,343,302,47,4,4.81,4.63,1,2.75,1.0,0,1,0,0,3296.0,2.0,3749.0,0,0,1,0
38.71048,-9.14336,2,105.0,2,10,5,135,23,4,4,4.9,5.0,1,0.21,1.0,0,1,1,1,3310.0,4.0,3622.0,1,0,0,0
38.89013,-9.31186,2,60.0,2,90,0,198,44,0,0,4.59,4.82,4,0.38,1.0,0,0,0,1,3459.0,733.0,4094.0,1,0,0,0
38.793427,-9.456393,4,83.0,3,60,15,79,61,5,2,4.84,4.64,3,0.5,1.0,0,1,1,0,3680.0,11.0,3746.0,1,0,0,0
38.68655,-9.3435,6,169.0,4,45,10,325,74,26,2,4.64,4.89,1,0.64,3.0,0,1,0,1,3445.0,20.0,3621.0,1,0,0,0
38.71175,-9.1441,5,69.0,3,90,6,310,120,18,1,4.47,4.71,4,0.98,1.5,0,0,0,1,3676.0,21.0,3346.0,1,0,0,0
38.71509,-9.14644,11,150.0,3,30,17,314,66,8,0,4.58,4.73,4,0.54,3.0,0,0,0,1,3647.0,35.0,3346.0,1,0,0,0
38.71326,-9.13773,8,188.0,2,360,4,287,222,54,3,4.91,4.95,16,1.89,2.0,1,1,0,1,3522.0,9.0,4060.0,1,0,0,0
39.0115,-9.41648,9,160.0,5,1125,15,323,77,8,1,4.91,4.67,2,0.68,3.0,1,1,1,1,3419.0,23.0,3620.0,1,0,0,0
38.89141,-9.31065,4,120.0,2,1125,0,165,13,0,0,4.46,4.54,4,0.15,2.0,0,0,0,1,2594.0,422.0,4094.0,1,0,0,0
38.71104064838292,-9.145232477404852,2,80.0,4,30,3,103,204,17,2,4.86,4.82,1,1.66,1.0,0,1,1,0,3677.0,10.0,3706.0,1,0,0,0
38.71127,-9.13762,8,192.0,2,730,4,275,114,33,3,4.95,4.97,16,0.93,2.0,0,1,0,1,3694.0,17.0,4060.0,1,0,0,0
38.70953,-9.15028,2,62.0,4,10,1,27,363,46,4,4.72,4.81,2,2.98,1.0,0,1,1,0,3652.0,4.0,3627.0,1,0,0,0
38.73204,-9.13374,1,30.0,30,365,0,225,55,4,1,4.64,4.6,5,0.48,1.0,0,0,0,0,3463.0,26.0,3712.0,0,0,1,0
38.71386,-9.13664,6,75.0,2,1125,2,315,354,0,0,4.57,4.92,2,2.88,2.0,0,1,0,1,3685.0,761.0,3705.0,1,0,0,0
38.71033,-9.14651,7,110.0,3,180,2,308,297,62,4,4.55,4.84,21,2.45,1.0,0,1,0,0,3641.0,11.0,4035.0,1,0,0,0
38.71152,-9.13578,6,165.0,1,1125,4,300,72,31,1,4.07,4.91,292,0.61,2.0,0,0,0,1,3543.0,24.0,3613.0,1,0,0,0
38.701,-9.43206,3,85.0,5,60,0,256,50,2,0,4.74,4.61,1,0.41,1.0,0,1,1,0,3686.0,304.0,3701.0,1,0,0,0
38.71046,-9.13134,4,150.0,2,30,5,326,460,80,4,4.87,4.94,3,3.76,1.0,0,1,1,1,3674.0,7.0,4062.0,1,0,0,0
38.69846,-9.42232,4,152.0,1,1125,7,11,24,7,1,4.42,4.91,37,0.24,1.0,1,1,0,1,2946.0,18.0,4113.0,1,0,0,0
38.71656,-9.13428,4,87.0,7,90,3,121,48,5,2,4.67,4.93,1,0.53,1.0,0,1,0,1,2694.0,13.0,3739.0,1,0,0,0
38.74996,-9.13358,3,100.0,7,21,0,255,10,1,1,4.56,4.22,1,0.1,2.0,0,1,0,0,3029.0,10.0,3609.0,1,0,0,0
38.70926,-9.16124,2,92.0,3,7,4,6,316,1,1,4.81,4.59,8,2.58,1.0,0,1,0,1,3680.0,13.0,4233.0,1,0,0,0
38.69392,-9.37232,5,90.0,4,30,0,181,95,10,1,4.87,4.78,1,0.86,2.0,0,1,1,0,3310.0,19.0,3738.0,1,0,0,0
38.80044,-9.393,6,65.0,3,30,2,283,92,2,1,4.62,4.89,1,0.76,1.0,1,1,0,0,3644.0,4.0,3692.0,1,0,0,0
38.71274,-9.13625,4,106.0,4,30,4,99,362,22,2,4.85,4.94,2,3.05,1.5,0,1,0,1,3556.0,16.0,4079.0,1,0,0,0
38.8218,-9.4704,15,65.0,2,1125,17,340,47,18,0,4.6,4.83,2,0.38,4.0,0,0,1,1,3688.0,32.0,3736.0,0,0,1,0
38.74552,-9.14223,1,65.0,5,120,0,221,37,5,0,4.89,4.83,1,0.32,1.0,0,1,0,0,3416.0,74.0,3605.0,1,0,0,0
38.71246,-9.14655,4,63.0,5,365,2,26,238,15,1,4.87,4.88,1,1.95,1.0,0,1,1,0,3666.0,17.0,3689.0,1,0,0,0
39.10096,-9.28196,4,60.0,3,30,11,346,34,7,3,4.62,4.73,1,0.46,1.0,0,1,1,1,2208.0,15.0,3735.0,1,0,0,0
38.71266,-9.12852,4,115.0,4,120,2,215,359,20,2,4.8,4.84,2,3.05,1.5,0,1,0,1,3535.0,26.0,3566.0,1,0,0,0
38.7331,-9.44911,2,45.0,1,28,0,224,77,0,0,4.87,4.68,1,0.63,1.0,0,0,1,0,3639.0,695.0,3689.0,0,0,1,0
38.71388,-9.14513,4,25.0,1,1124,0,249,115,1,0,4.39,4.69,2,1.59,1.0,0,0,0,0,2166.0,121.0,3569.0,1,0,0,0
38.71192,-9.14714,2,75.0,3,30,2,192,505,42,1,4.93,4.87,2,4.27,1.0,0,1,1,0,3544.0,10.0,3604.0,1,0,0,0
38.7171,-9.13787,2,110.0,4,1125,4,63,25,0,0,4.48,4.64,7,0.21,1.0,0,1,0,0,3649.0,1241.0,3687.0,1,0,0,0
38.71148,-9.12883,4,87.0,3,90,1,63,209,25,5,4.66,4.8,7,1.82,1.0,0,1,0,0,3447.0,5.0,1471.0,1,0,0,0
38.71007,-9.13204,8,109.0,2,1125,5,316,347,29,3,4.48,4.81,11,2.94,1.0,0,1,1,1,3542.0,8.0,3762.0,1,0,0,0
38.69555,-9.29309,6,120.0,3,1125,14,177,25,5,2,4.58,4.88,55,0.22,2.0,0,1,0,0,3336.0,19.0,3775.0,1,0,0,0
38.7081,-9.15604,3,78.0,30,1125,0,277,243,1,0,4.57,4.42,1,2.21,1.0,0,1,1,1,3305.0,99.0,3602.0,1,0,0,0
38.71648,-9.13857,5,60.0,2,30,0,284,342,41,3,4.58,4.68,4,2.95,1.0,0,1,0,1,3476.0,15.0,3663.0,1,0,0,0
38.71448,-9.12453,6,189.0,2,1125,3,300,14,1,0,4.92,4.83,5,0.14,1.0,0,1,0,0,2983.0,101.0,3597.0,1,0,0,0
38.68133,-9.33027,6,150.0,3,1125,9,241,71,16,0,4.79,4.76,55,0.73,1.0,0,1,1,0,2936.0,39.0,3775.0,1,0,0,0
38.71586,-9.1509,3,66.0,1,1125,2,284,127,27,5,4.63,4.75,1,1.25,1.0,0,1,0,0,3053.0,3.0,3683.0,1,0,0,0
38.71009,-9.15004,2,84.0,2,1125,5,296,152,7,1,4.6,4.78,7,1.4,1.0,0,1,1,0,3264.0,25.0,4488.0,1,0,0,0
38.70655,-9.20452,5,45.0,4,25,0,0,17,0,0,3.88,4.19,1,0.15,1.0,0,1,0,0,3304.0,381.0,3682.0,1,0,0,0
38.72128,-9.14353,5,94.0,3,133,1,153,121,10,0,4.55,4.68,2,1.1,1.5,0,1,1,1,3308.0,48.0,3593.0,1,0,0,0
38.71274,-9.14142,5,191.0,2,1124,11,343,414,27,2,4.73,4.93,6,3.51,1.0,0,1,1,0,3541.0,17.0,3592.0,1,0,0,0
38.70464,-9.19741,2,75.0,8,1125,0,86,31,3,0,4.77,4.72,1,0.26,1.0,0,0,1,1,3640.0,31.0,3680.0,1,0,0,0
38.71684,-9.15264,4,60.0,3,1125,0,163,260,16,1,4.83,4.85,2,2.27,1.0,0,0,0,1,3428.0,12.0,4349.0,1,0,0,0
38.71457,-9.1301,5,55.0,3,15,1,107,375,49,3,4.7,4.86,3,3.08,1.5,0,1,0,1,3657.0,15.0,3678.0,1,0,0,0
38.71188,-9.14874,4,90.0,2,10,1,299,257,21,0,4.8,4.88,1,2.1,1.0,0,1,1,1,3665.0,121.0,3678.0,1,0,0,0
38.71022,-9.13193,4,82.0,2,30,3,51,172,24,2,4.43,4.82,13,1.49,2.0,0,1,0,0,3461.0,6.0,3645.0,1,0,0,0
38.7125,-9.1436,3,77.0,2,1125,0,0,111,26,1,4.85,4.83,3,1.13,1.0,0,1,1,1,2952.0,24.0,3557.0,1,0,0,0
38.70981,-9.13384,7,114.0,2,30,4,39,207,54,4,4.63,4.92,13,1.81,2.0,0,1,1,0,3421.0,7.0,3645.0,1,0,0,0
38.71121,-9.14693,4,114.0,2,45,0,313,611,68,6,4.88,4.93,24,5.13,1.0,1,1,0,1,3575.0,5.0,3603.0,1,0,0,0
38.71092,-9.13689,4,101.0,5,1125,0,255,384,0,0,4.81,4.93,2,3.39,1.0,1,1,0,1,3396.0,913.0,3676.0,1,0,0,0
38.7121,-9.14231,4,123.0,3,1124,4,55,4,2,0,4.75,4.75,9,0.04,1.0,0,1,1,1,2689.0,78.0,3990.0,1,0,0,0
38.71462,-9.12833,2,78.0,2,1125,4,333,209,45,5,4.79,4.86,1,2.66,1.0,0,1,1,1,2357.0,1.0,3670.0,1,0,0,0
38.70914,-9.1458,4,131.0,2,45,1,166,289,49,4,4.85,4.85,24,2.45,1.0,1,1,0,1,3543.0,6.0,3603.0,1,0,0,0
38.7114,-9.14432,4,86.0,4,30,2,221,115,34,3,4.66,4.75,2,1.03,1.0,1,1,0,1,3356.0,11.0,3548.0,1,0,0,0
38.72109,-9.1344,5,70.0,3,1125,3,237,138,24,2,4.79,4.55,1,1.3,1.0,0,1,0,1,3176.0,18.0,3663.0,1,0,0,0
38.71241,-9.12574,3,75.0,3,15,3,129,319,39,1,4.73,4.85,2,2.64,1.0,0,0,1,0,3628.0,25.0,3662.0,1,0,0,0
38.72113,-9.14075,3,61.0,3,1124,6,289,302,34,5,4.77,4.74,3,2.63,1.0,0,1,1,1,3438.0,3.0,3541.0,1,0,0,0
38.72112,-9.14085,3,68.0,3,1124,5,303,262,37,5,4.66,4.72,3,2.41,1.0,0,1,1,0,3266.0,4.0,3541.0,1,0,0,0
38.71641,-9.13977,2,154.0,2,7,1,315,106,59,2,4.73,4.8,78,1.11,1.0,0,0,0,0,2862.0,7.0,3455.0,1,0,0,0
38.71991,-9.13289,4,144.0,2,1125,1,175,159,29,8,4.88,4.76,3,1.78,1.0,0,1,1,1,2675.0,12.0,3767.0,1,0,0,0
38.71281,-9.14677,4,153.0,2,180,5,174,211,23,2,4.51,4.91,3,1.74,1.0,0,1,0,1,3641.0,13.0,3766.0,1,0,0,0
38.95314,-9.41407,5,120.0,5,60,0,316,22,0,0,4.71,4.7,1,0.2,1.0,0,1,0,1,3376.0,1086.0,3884.0,1,0,0,0
38.71147,-9.12931,2,58.0,4,30,3,294,293,40,4,4.72,4.87,1,2.48,1.0,1,0,0,0,3541.0,7.0,3580.0,1,0,0,0
38.71645,-9.13823,3,78.0,3,365,2,217,214,42,5,4.83,4.8,3,2.16,1.0,0,1,0,1,2973.0,7.0,3534.0,1,0,0,0
38.71648,-9.13857,4,68.0,2,30,2,269,443,52,1,4.67,4.71,4,3.75,1.0,0,1,0,1,3544.0,15.0,3663.0,1,0,0,0
38.71206,-9.15124,2,82.0,2,90,4,117,235,0,0,4.56,4.73,1,1.99,1.0,1,1,1,1,3540.0,947.0,3712.0,1,0,0,0
38.71679,-9.13963,8,80.0,3,90,3,81,7,1,0,4.86,4.57,4,0.06,2.0,0,1,0,1,3236.0,332.0,3659.0,1,0,0,0
38.71022,-9.12776,5,66.0,4,30,2,305,158,32,2,4.72,4.79,1,1.34,1.0,0,0,0,0,3541.0,3.0,3580.0,1,0,0,0
38.716621,-9.133551,2,38.0,1,1111,0,286,366,66,3,4.42,4.6,4,3.1,2.0,0,0,1,0,3545.0,17.0,3579.0,0,0,1,0
38.78123,-9.28225,3,85.0,3,1125,0,0,74,4,0,4.82,4.66,1,0.62,1.0,0,1,1,0,3581.0,66.0,3648.0,1,0,0,0
38.72902,-9.14044,4,85.0,3,30,1,305,93,9,0,4.75,4.59,2,0.91,1.0,1,1,0,1,3053.0,37.0,3593.0,1,0,0,0
38.710369,-9.143807,2,104.0,2,1125,2,278,158,13,2,4.93,4.99,3,1.37,1.0,0,1,1,1,3456.0,10.0,3758.0,1,0,0,0
38.71251,-9.12478,4,64.0,30,365,0,287,143,0,0,4.45,4.82,1,1.23,1.0,0,0,1,0,3474.0,937.0,4045.0,1,0,0,0
38.69478,-9.21949,4,59.0,2,1125,0,0,11,0,0,4.64,4.64,199,0.13,1.0,0,1,0,0,2515.0,652.0,3864.0,1,0,0,0
38.70585,-9.16998,5,82.0,3,180,3,121,9,2,1,4.56,4.67,11,0.09,2.5,1,1,1,0,3017.0,21.0,4033.0,1,0,0,0
38.70752,-9.44632,9,195.0,3,60,0,13,50,0,0,4.6,4.39,1,0.46,3.5,0,1,1,1,3238.0,985.0,3460.0,1,0,0,0
38.70758,-9.14022,4,120.0,10,1125,0,309,239,5,1,4.73,4.77,2,2.04,1.0,0,1,1,1,3516.0,20.0,3524.0,1,0,0,0
38.71006,-9.12872,4,75.0,4,120,0,70,126,2,0,4.46,4.82,2,1.14,1.0,0,1,0,0,3321.0,280.0,4270.0,1,0,0,0
38.7141,-9.14637,2,74.0,30,90,1,271,30,5,0,4.67,4.97,9,0.27,1.0,1,1,0,1,3319.0,145.0,3569.0,1,0,0,0
38.71245,-9.1482,2,91.0,30,90,8,343,12,7,0,4.58,5.0,9,0.12,1.0,1,1,0,1,3068.0,43.0,3569.0,1,0,0,0
38.7089,-9.1516,10,180.0,3,1125,7,292,33,14,2,4.72,4.67,13,0.29,2.0,0,1,0,1,3439.0,17.0,2681.0,1,0,0,0
38.98709,-9.41433,3,45.0,1,30,0,242,158,9,0,4.89,4.68,2,1.38,1.0,0,0,0,0,3442.0,102.0,3592.0,0,0,1,0
38.72183,-9.14373,2,50.0,4,1125,5,287,194,17,3,4.5,4.74,1,1.69,1.0,0,1,0,0,3434.0,16.0,3618.0,1,0,0,0
38.71648,-9.13857,6,74.0,2,30,0,296,291,43,5,4.38,4.71,4,2.58,1.0,0,1,0,1,3381.0,15.0,3663.0,1,0,0,0
38.71011,-9.12922,8,128.0,3,28,7,250,280,54,4,4.83,4.88,2,2.46,2.0,0,1,1,0,3411.0,9.0,3450.0,1,0,0,0
38.70825,-9.164,4,95.0,2,1125,1,213,353,19,5,4.91,4.82,1,3.1,1.0,0,1,0,1,3420.0,3.0,3448.0,1,0,0,0
38.71274,-9.12841,4,106.0,4,120,1,201,300,9,2,4.83,4.87,2,2.54,1.0,0,1,0,1,3542.0,15.0,3566.0,1,0,0,0
38.7152,-9.13492,2,68.0,3,1125,1,290,357,39,3,4.7,4.7,2,3.02,1.0,0,1,0,0,3542.0,10.0,3661.0,1,0,0,0
38.71561,-9.13886,2,146.0,1,7,2,309,112,44,5,4.75,4.76,78,1.1,1.0,1,1,1,1,3050.0,7.0,3455.0,1,0,0,0
38.70941,-9.13305,4,150.0,3,1125,1,29,30,5,4,4.57,4.89,1,0.27,1.0,0,1,1,1,3310.0,3.0,3403.0,1,0,0,0
38.70877,-9.15169,4,61.0,3,365,1,211,229,22,4,4.72,4.79,4,2.12,1.0,0,1,1,1,3239.0,5.0,3518.0,1,0,0,0
38.71332,-9.14579,6,143.0,2,1125,6,49,222,10,1,4.65,4.88,6,1.95,1.0,0,1,0,1,3417.0,25.0,3443.0,1,0,0,0
38.69944,-9.41799,6,132.0,4,1125,12,334,170,25,2,4.73,4.89,1,1.52,1.0,1,1,1,1,3359.0,14.0,3401.0,1,0,0,0
38.7163,-9.14314,4,138.0,3,1125,4,266,127,12,1,4.89,4.92,2,1.11,1.0,0,1,0,0,3442.0,23.0,3518.0,1,0,0,0
38.70883,-9.14657,6,123.0,2,360,3,141,238,7,4,4.64,4.82,12,2.14,1.0,0,1,0,1,3329.0,11.0,3684.0,1,0,0,0
38.71377,-9.14109,5,118.0,2,1125,15,346,20,17,1,4.3,4.8,2,0.18,1.0,0,1,0,0,3281.0,19.0,3619.0,1,0,0,0
38.71034,-9.14105,3,151.0,2,40,3,260,505,56,5,4.93,4.98,24,4.42,1.0,1,1,0,1,3425.0,12.0,3603.0,1,0,0,0
38.716564,-9.133464,2,37.0,1,1125,0,293,411,56,0,4.42,4.58,4,3.53,2.0,0,0,1,0,3493.0,42.0,3579.0,0,0,1,0
38.71927,-9.14281,3,82.0,2,1125,2,298,246,35,3,4.9,4.91,7,2.16,1.0,0,1,1,1,3410.0,5.0,3440.0,1,0,0,0
38.71318054199219,-9.133153915405272,2,85.0,60,120,1,272,59,3,3,4.69,4.84,1,0.52,1.0,0,1,1,1,3380.0,18.0,3515.0,1,0,0,0
38.71664,-9.12593,2,93.0,6,25,3,3,394,23,2,4.72,4.74,1,3.53,1.0,0,0,0,0,3348.0,15.0,3609.0,1,0,0,0
38.71205,-9.1438,2,84.0,3,350,0,287,438,18,4,4.8,4.9,1,3.79,1.0,1,1,1,1,3468.0,7.0,3521.0,1,0,0,0
38.71055,-9.14538,4,51.0,1,1125,1,264,867,105,12,4.84,4.93,1,7.62,1.0,0,1,0,1,3411.0,3.0,3437.0,1,0,0,0
38.71054,-9.13008,6,123.0,3,14,2,289,236,33,4,4.6,4.86,4,2.19,2.0,0,1,0,1,3238.0,3.0,3400.0,1,0,0,0
38.71231,-9.14011,6,158.0,3,14,0,0,221,18,2,4.93,4.98,1,2.21,1.0,0,1,1,0,3005.0,16.0,3482.0,1,0,0,0
38.71185,-9.13511,2,149.0,3,30,6,46,237,33,4,4.55,4.87,1,2.11,1.0,0,0,1,1,3364.0,7.0,3589.0,1,0,0,0
38.71206,-9.13991,2,142.0,2,45,1,296,466,61,5,4.95,4.97,24,4.13,1.0,1,1,0,1,3383.0,7.0,3603.0,1,0,0,0
38.71175,-9.14445,2,99.0,3,1125,4,312,347,50,4,4.78,4.89,4,3.04,1.0,0,1,0,0,3418.0,12.0,3435.0,1,0,0,0
38.71097,-9.14998,3,47.0,3,90,0,0,469,0,0,4.82,4.85,1,4.12,1.0,0,1,1,0,3417.0,813.0,3433.0,1,0,0,0
38.71142,-9.12984,4,80.0,2,1125,4,151,170,30,6,4.39,4.88,4,1.54,1.0,0,0,1,1,3310.0,3.0,3590.0,1,0,0,0
38.71241,-9.12898,2,70.0,3,1125,6,223,280,55,3,4.88,4.9,1,2.46,1.0,1,0,0,1,3416.0,15.0,3432.0,1,0,0,0
38.776218,-9.11723,2,43.0,1,1125,13,340,378,80,8,4.77,4.68,1,3.34,1.0,0,1,1,0,3399.0,15.0,3433.0,0,0,1,0
38.70869,-9.13248,6,86.0,2,30,1,28,290,57,4,4.52,4.86,13,2.59,2.0,0,1,0,0,3360.0,13.0,3645.0,1,0,0,0
38.71217,-9.12955,2,82.0,2,90,5,327,306,49,2,4.32,4.82,4,2.72,1.0,0,1,0,1,3375.0,16.0,3397.0,1,0,0,0
38.72268,-9.14295,3,120.0,1,1125,6,337,369,56,2,4.7,4.73,18,3.46,1.0,0,1,1,1,3194.0,18.0,2026.0,1,0,0,0
38.71259,-9.15114,3,60.0,2,5,14,339,98,3,2,4.67,4.75,26,0.84,2.0,0,0,0,1,3482.0,14.0,4068.0,0,0,1,0
38.71442,-9.15145,2,60.0,2,5,9,334,97,4,2,4.64,4.72,26,0.83,2.0,0,0,0,1,3500.0,14.0,4068.0,0,0,1,0
38.71007,-9.12852,5,99.0,3,365,8,140,230,31,4,4.75,4.85,2,2.08,1.0,0,1,1,0,3313.0,19.0,4079.0,1,0,0,0
38.72472,-9.14385,4,124.0,3,1125,8,333,57,8,0,4.67,4.64,1,0.51,2.0,1,1,0,0,3321.0,64.0,3432.0,1,0,0,0
38.71268,-9.15131,4,60.0,2,5,10,335,57,4,3,4.61,4.76,26,0.49,2.0,0,0,0,1,3487.0,13.0,4068.0,0,0,1,0
38.71979,-9.12623,3,75.0,4,1125,6,149,167,25,3,4.89,4.72,4,1.51,1.0,0,1,1,0,3326.0,10.0,3395.0,1,0,0,0
38.71252,-9.15285,3,53.0,2,5,13,338,106,3,1,4.49,4.77,26,0.91,2.0,0,0,0,1,3486.0,15.0,4068.0,0,0,1,0
38.71112,-9.15161,4,85.0,7,28,5,312,293,14,2,4.84,4.81,2,2.59,1.0,0,1,0,1,3396.0,25.0,3509.0,1,0,0,0
38.72179,-9.14397,4,141.0,1,1125,3,323,254,49,3,4.77,4.71,18,2.4,1.0,0,1,1,1,3179.0,16.0,2026.0,1,0,0,0
38.69938,-9.38519,4,80.0,7,1125,0,0,64,6,2,4.47,4.56,1,0.63,1.0,0,1,0,0,3033.0,16.0,3430.0,1,0,0,0
38.71044,-9.13984,2,124.0,2,45,1,303,480,55,6,4.92,4.98,24,4.23,1.0,1,1,0,1,3402.0,9.0,3603.0,1,0,0,0
38.716434,-9.133377,2,32.0,1,1125,0,270,417,50,5,4.37,4.58,4,3.59,2.0,0,0,1,0,3483.0,17.0,3579.0,0,0,1,0
38.72071,-9.14265,2,46.0,2,1125,2,249,344,44,5,4.48,4.88,1,3.06,1.0,0,0,1,0,3368.0,8.0,3436.0,1,0,0,0
38.72173,-9.14113,5,89.0,3,1000,3,279,228,12,4,4.85,4.78,3,2.05,2.5,0,1,1,0,3341.0,1.0,3541.0,1,0,0,0
38.723,-9.13791,4,92.0,3,182,1,328,64,20,3,4.72,4.67,1,0.65,2.0,0,1,1,0,2961.0,3.0,3473.0,1,0,0,0
38.71664,-9.133519,2,33.0,1,1125,1,250,427,49,4,4.32,4.53,4,3.75,2.0,0,0,1,0,3411.0,16.0,3579.0,0,0,1,0
39.10452,-9.2626,6,50.0,2,1124,25,357,65,16,0,4.69,4.44,6,0.58,1.0,0,1,0,0,3349.0,35.0,3592.0,1,0,0,0
38.713902,-9.146406,2,45.0,2,1125,0,321,116,22,4,4.54,4.83,3,1.03,1.0,0,1,1,0,3367.0,5.0,3428.0,0,0,1,0
38.74842,-9.14985,6,135.0,4,90,0,288,13,1,0,4.5,4.5,2,0.16,2.0,1,1,1,1,2431.0,165.0,3428.0,1,0,0,0
38.71338,-9.12958,2,74.0,3,28,2,257,587,81,9,4.88,4.89,1,5.18,1.0,0,1,1,1,3401.0,5.0,3440.0,1,0,0,0
38.71394,-9.12499,6,129.0,3,1125,2,288,122,19,1,4.79,4.91,1,1.23,2.0,1,0,0,1,2964.0,28.0,3831.0,1,0,0,0
39.14654,-9.23387,8,93.0,3,1125,17,218,58,9,3,4.79,4.57,1,0.53,2.0,0,1,1,0,3298.0,12.0,3508.0,1,0,0,0
38.71077,-9.12996,5,67.0,3,1125,2,286,292,44,1,4.63,4.82,1,2.64,1.5,0,1,1,1,3317.0,16.0,3390.0,1,0,0,0
38.71124,-9.12926,2,89.0,3,31,1,143,282,48,5,4.7,4.9,4,2.57,1.0,0,0,1,0,3288.0,5.0,3426.0,1,0,0,0
38.70624,-9.16028,8,110.0,2,90,0,225,76,0,0,4.61,4.51,2,0.67,2.0,0,1,0,1,3413.0,1120.0,3580.0,1,0,0,0
38.91949,-9.41869,6,190.0,7,15,27,362,28,2,1,4.58,4.58,1,0.25,2.0,0,1,1,1,3314.0,25.0,3717.0,1,0,0,0
38.71288,-9.12907,7,95.0,2,100,1,244,131,30,4,4.84,4.88,1,1.14,2.0,0,1,0,1,3432.0,4.0,3505.0,1,0,0,0
38.71035,-9.134223,9,214.0,4,1123,2,293,158,27,4,4.75,4.92,5,1.44,2.5,0,1,0,1,3292.0,13.0,3388.0,1,0,0,0
38.71274,-9.13662,6,180.0,4,365,1,107,296,35,5,4.76,4.89,6,2.61,2.0,1,1,1,1,3404.0,11.0,3555.0,1,0,0,0
